Date,Open,High,Low,Close,Adj Close,Volume
2012-12-12,20500000.000000,21500000.000000,20000000.000000,21250000.000000,21250000.000000,0
2012-12-13,21750000.000000,23000000.000000,21000000.000000,22000000.000000,22000000.000000,0
2012-12-14,22500000.000000,23000000.000000,22250000.000000,22500000.000000,22500000.000000,0
2012-12-17,22250000.000000,22750000.000000,21500000.000000,21500000.000000,21500000.000000,0
2012-12-18,20750000.000000,21000000.000000,19500000.000000,19750000.000000,19750000.000000,0
2012-12-19,19250000.000000,21750000.000000,19250000.000000,21500000.000000,21500000.000000,0
2012-12-20,22000000.000000,22750000.000000,21250000.000000,22500000.000000,22500000.000000,0
2012-12-21,26050000.000000,26350000.000000,24800000.000000,25400000.000000,25400000.000000,0
2012-12-24,24850000.000000,25350000.000000,24550000.000000,24575000.000000,24575000.000000,0
2012-12-26,25500000.000000,27525000.000000,25375000.000000,27450000.000000,27450000.000000,0
2012-12-27,27500000.000000,31300000.000000,27000000.000000,27825000.000000,27825000.000000,0
2012-12-28,29500000.000000,30725000.000000,28075000.000000,30225000.000000,30225000.000000,0
2012-12-31,31325000.000000,31950000.000000,22750000.000000,23350000.000000,23350000.000000,0
2013-01-02,19150000.000000,20200000.000000,18375000.000000,18475000.000000,18475000.000000,0
2013-01-03,18525000.000000,18875000.000000,17600000.000000,18375000.000000,18375000.000000,0
2013-01-04,18225000.000000,18425000.000000,17375000.000000,17575000.000000,17575000.000000,0
2013-01-07,18275000.000000,18375000.000000,17500000.000000,17700000.000000,17700000.000000,0
2013-01-08,17475000.000000,17950000.000000,17175000.000000,17250000.000000,17250000.000000,0
2013-01-09,16750000.000000,17425000.000000,16600000.000000,17125000.000000,17125000.000000,0
2013-01-10,16600000.000000,17125000.000000,16500000.000000,16600000.000000,16600000.000000,0
2013-01-11,16650000.000000,16925000.000000,16325000.000000,16400000.000000,16400000.000000,0
2013-01-14,16400000.000000,16550000.000000,15675000.000000,15775000.000000,15775000.000000,0
2013-01-15,16075000.000000,16225000.000000,15450000.000000,15675000.000000,15675000.000000,0
2013-01-16,15575000.000000,15675000.000000,14675000.000000,14875000.000000,14875000.000000,0
2013-01-17,14500000.000000,14900000.000000,14375000.000000,14875000.000000,14875000.000000,0
2013-01-18,14700000.000000,14875000.000000,13125000.000000,13200000.000000,13200000.000000,0
2013-01-22,13325000.000000,13625000.000000,12500000.000000,12550000.000000,12550000.000000,0
2013-01-23,12400000.000000,12400000.000000,11625000.000000,11725000.000000,11725000.000000,0
2013-01-24,11925000.000000,13125000.000000,11525000.000000,11950000.000000,11950000.000000,0
2013-01-25,12000000.000000,12500000.000000,11700000.000000,12000000.000000,12000000.000000,0
2013-01-28,12000000.000000,12900000.000000,11925000.000000,12650000.000000,12650000.000000,0
2013-01-29,13200000.000000,13200000.000000,11750000.000000,11900000.000000,11900000.000000,0
2013-01-30,12325000.000000,13350000.000000,12125000.000000,13350000.000000,13350000.000000,0
2013-01-31,13450000.000000,13700000.000000,12850000.000000,13350000.000000,13350000.000000,0
2013-02-01,12450000.000000,12450000.000000,11950000.000000,12250000.000000,12250000.000000,0
2013-02-04,12775000.000000,13625000.000000,12525000.000000,13625000.000000,13625000.000000,0
2013-02-05,13150000.000000,13200000.000000,12250000.000000,12675000.000000,12675000.000000,0
2013-02-06,13150000.000000,13150000.000000,12550000.000000,12600000.000000,12600000.000000,0
2013-02-07,12300000.000000,13375000.000000,12225000.000000,12500000.000000,12500000.000000,0
2013-02-08,12375000.000000,12400000.000000,11950000.000000,12025000.000000,12025000.000000,0
2013-02-11,11925000.000000,12150000.000000,11525000.000000,11675000.000000,11675000.000000,0
2013-02-12,11675000.000000,11750000.000000,11175000.000000,11400000.000000,11400000.000000,0
2013-02-13,11275000.000000,11725000.000000,11100000.000000,11400000.000000,11400000.000000,0
2013-02-14,11625000.000000,11725000.000000,11050000.000000,11125000.000000,11125000.000000,0
2013-02-15,11000000.000000,11400000.000000,10825000.000000,10975000.000000,10975000.000000,0
2013-02-19,10800000.000000,10825000.000000,10000000.000000,10075000.000000,10075000.000000,0
2013-02-20,10150000.000000,11775000.000000,10075000.000000,11625000.000000,11625000.000000,0
2013-02-21,11750000.000000,12875000.000000,11625000.000000,11950000.000000,11950000.000000,0
2013-02-22,11525000.000000,11925000.000000,11250000.000000,11300000.000000,11300000.000000,0
2013-02-25,10625000.000000,14400000.000000,10325000.000000,14125000.000000,14125000.000000,0
2013-02-26,13750000.000000,15425000.000000,13000000.000000,13475000.000000,13475000.000000,0
2013-02-27,13575000.000000,13875000.000000,11375000.000000,11725000.000000,11725000.000000,0
2013-02-28,11750000.000000,12350000.000000,11375000.000000,12250000.000000,12250000.000000,0
2013-03-01,13450000.000000,14000000.000000,12300000.000000,12700000.000000,12700000.000000,0
2013-03-04,13025000.000000,13200000.000000,11475000.000000,11550000.000000,11550000.000000,0
2013-03-05,10700000.000000,11025000.000000,10550000.000000,10750000.000000,10750000.000000,0
2013-03-06,10500000.000000,11325000.000000,10500000.000000,10950000.000000,10950000.000000,0
2013-03-07,10850000.000000,11050000.000000,10550000.000000,10575000.000000,10575000.000000,0
2013-03-08,10300000.000000,10875000.000000,10200000.000000,10375000.000000,10375000.000000,0
2013-03-11,10400000.000000,10475000.000000,9675000.000000,9750000.000000,9750000.000000,0
2013-03-12,9775000.000000,10500000.000000,9600000.000000,10025000.000000,10025000.000000,0
2013-03-13,9975000.000000,10325000.000000,9775000.000000,10000000.000000,10000000.000000,0
2013-03-14,9775000.000000,10000000.000000,9675000.000000,9775000.000000,9775000.000000,0
2013-03-15,9875000.000000,10150000.000000,9650000.000000,9800000.000000,9800000.000000,0
2013-03-18,10750000.000000,10775000.000000,9950000.000000,10550000.000000,10550000.000000,0
2013-03-19,9975000.000000,11100000.000000,9850000.000000,10075000.000000,10075000.000000,0
2013-03-20,9725000.000000,9775000.000000,9125000.000000,9225000.000000,9225000.000000,0
2013-03-21,9600000.000000,9775000.000000,9250000.000000,9525000.000000,9525000.000000,0
2013-03-22,9350000.000000,9650000.000000,9225000.000000,9425000.000000,9425000.000000,0
2013-03-25,9025000.000000,9700000.000000,8850000.000000,9250000.000000,9250000.000000,0
2013-03-26,9000000.000000,9100000.000000,8675000.000000,8775000.000000,8775000.000000,0
2013-03-27,9125000.000000,9175000.000000,8750000.000000,8775000.000000,8775000.000000,0
2013-03-28,8775000.000000,8875000.000000,8675000.000000,8775000.000000,8775000.000000,0
2013-04-01,8750000.000000,8950000.000000,8700000.000000,8800000.000000,8800000.000000,0
2013-04-02,8650000.000000,8650000.000000,8275000.000000,8275000.000000,8275000.000000,0
2013-04-03,8300000.000000,8925000.000000,8225000.000000,8750000.000000,8750000.000000,0
2013-04-04,8775000.000000,9200000.000000,8550000.000000,8625000.000000,8625000.000000,0
2013-04-05,9475000.000000,9475000.000000,8550000.000000,8650000.000000,8650000.000000,0
2013-04-08,8550000.000000,8750000.000000,8175000.000000,8225000.000000,8225000.000000,0
2013-04-09,8050000.000000,8250000.000000,7825000.000000,7975000.000000,7975000.000000,0
2013-04-10,7825000.000000,7900000.000000,7525000.000000,7600000.000000,7600000.000000,0
2013-04-11,7525000.000000,7575000.000000,7275000.000000,7450000.000000,7450000.000000,0
2013-04-12,7675000.000000,7750000.000000,7175000.000000,7200000.000000,7200000.000000,0
2013-04-15,7300000.000000,8850000.000000,7050000.000000,8425000.000000,8425000.000000,0
2013-04-16,7625000.000000,7950000.000000,7150000.000000,7200000.000000,7200000.000000,0
2013-04-17,7650000.000000,9075000.000000,7650000.000000,8550000.000000,8550000.000000,0
2013-04-18,8650000.000000,9725000.000000,8600000.000000,9275000.000000,9275000.000000,0
2013-04-19,9150000.000000,9250000.000000,7975000.000000,8150000.000000,8150000.000000,0
2013-04-22,8150000.000000,8625000.000000,7650000.000000,7875000.000000,7875000.000000,0
2013-04-23,7400000.000000,8025000.000000,7025000.000000,7125000.000000,7125000.000000,0
2013-04-24,7150000.000000,7275000.000000,6925000.000000,7150000.000000,7150000.000000,0
2013-04-25,7000000.000000,7300000.000000,6925000.000000,7175000.000000,7175000.000000,0
2013-04-26,7375000.000000,7475000.000000,7175000.000000,7175000.000000,7175000.000000,0
2013-04-29,7050000.000000,7225000.000000,6950000.000000,7125000.000000,7125000.000000,0
2013-04-30,7175000.000000,7325000.000000,7000000.000000,7000000.000000,7000000.000000,0
2013-05-01,7150000.000000,7500000.000000,7100000.000000,7475000.000000,7475000.000000,0
2013-05-02,7200000.000000,7300000.000000,7025000.000000,7100000.000000,7100000.000000,0
2013-05-03,6850000.000000,6900000.000000,6750000.000000,6850000.000000,6850000.000000,0
2013-05-06,6825000.000000,6825000.000000,6500000.000000,6625000.000000,6625000.000000,0
2013-05-07,6350000.000000,6625000.000000,6325000.000000,6450000.000000,6450000.000000,0
2013-05-08,6575000.000000,6725000.000000,6475000.000000,6500000.000000,6500000.000000,0
2013-05-09,6600000.000000,6925000.000000,6500000.000000,6700000.000000,6700000.000000,0
2013-05-10,6750000.000000,6900000.000000,6575000.000000,6625000.000000,6625000.000000,0
2013-05-13,6625000.000000,6750000.000000,6525000.000000,6525000.000000,6525000.000000,0
2013-05-14,6500000.000000,6575000.000000,6400000.000000,6450000.000000,6450000.000000,0
2013-05-15,6600000.000000,6625000.000000,6425000.000000,6550000.000000,6550000.000000,0
2013-05-16,6625000.000000,6775000.000000,6500000.000000,6650000.000000,6650000.000000,0
2013-05-17,6550000.000000,6600000.000000,6275000.000000,6300000.000000,6300000.000000,0
2013-05-20,6450000.000000,6450000.000000,6275000.000000,6450000.000000,6450000.000000,0
2013-05-21,6425000.000000,6575000.000000,6325000.000000,6525000.000000,6525000.000000,0
2013-05-22,6400000.000000,6875000.000000,6350000.000000,6675000.000000,6675000.000000,0
2013-05-23,7250000.000000,7325000.000000,6700000.000000,6775000.000000,6775000.000000,0
2013-05-24,6950000.000000,7000000.000000,6700000.000000,6700000.000000,6700000.000000,0
2013-05-28,6375000.000000,6600000.000000,6325000.000000,6425000.000000,6425000.000000,0
2013-05-29,6600000.000000,6850000.000000,6500000.000000,6600000.000000,6600000.000000,0
2013-05-30,6650000.000000,6725000.000000,6500000.000000,6600000.000000,6600000.000000,0
2013-05-31,6725000.000000,6975000.000000,6550000.000000,6975000.000000,6975000.000000,0
2013-06-03,6900000.000000,7625000.000000,6900000.000000,7000000.000000,7000000.000000,0
2013-06-04,7075000.000000,7500000.000000,6950000.000000,7125000.000000,7125000.000000,0
2013-06-05,7400000.000000,7700000.000000,7250000.000000,7650000.000000,7650000.000000,0
2013-06-06,7800000.000000,8475000.000000,7525000.000000,7525000.000000,7525000.000000,0
2013-06-07,7125000.000000,7350000.000000,6850000.000000,6875000.000000,6875000.000000,0
2013-06-10,6725000.000000,6950000.000000,6700000.000000,6775000.000000,6775000.000000,0
2013-06-11,7300000.000000,7650000.000000,7025000.000000,7525000.000000,7525000.000000,0
2013-06-12,7200000.000000,8550000.000000,7175000.000000,8350000.000000,8350000.000000,0
2013-06-13,8450000.000000,8625000.000000,7575000.000000,7700000.000000,7700000.000000,0
2013-06-14,7750000.000000,8100000.000000,7375000.000000,8025000.000000,8025000.000000,0
2013-06-17,7650000.000000,8025000.000000,7550000.000000,7725000.000000,7725000.000000,0
2013-06-18,7725000.000000,7800000.000000,7550000.000000,7575000.000000,7575000.000000,0
2013-06-19,7700000.000000,7775000.000000,6900000.000000,7500000.000000,7500000.000000,0
2013-06-20,8100000.000000,9625000.000000,8000000.000000,9150000.000000,9150000.000000,0
2013-06-21,8600000.000000,9525000.000000,8400000.000000,8550000.000000,8550000.000000,0
2013-06-24,9425000.000000,9750000.000000,8950000.000000,9500000.000000,9500000.000000,0
2013-06-25,8925000.000000,9300000.000000,8875000.000000,9000000.000000,9000000.000000,0
2013-06-26,8550000.000000,8875000.000000,8500000.000000,8575000.000000,8575000.000000,0
2013-06-27,8175000.000000,8325000.000000,7925000.000000,7925000.000000,7925000.000000,0
2013-06-28,8175000.000000,8325000.000000,7600000.000000,7800000.000000,7800000.000000,0
2013-07-01,7625000.000000,7650000.000000,7100000.000000,7375000.000000,7375000.000000,0
2013-07-02,7525000.000000,7775000.000000,7225000.000000,7575000.000000,7575000.000000,0
2013-07-03,7775000.000000,7825000.000000,7350000.000000,7425000.000000,7425000.000000,0
2013-07-05,7075000.000000,7300000.000000,6725000.000000,6725000.000000,6725000.000000,0
2013-07-08,6450000.000000,6500000.000000,6150000.000000,6200000.000000,6200000.000000,0
2013-07-09,5925000.000000,6075000.000000,5825000.000000,6025000.000000,6025000.000000,0
2013-07-10,6025000.000000,6050000.000000,5850000.000000,5900000.000000,5900000.000000,0
2013-07-11,5550000.000000,5675000.000000,5475000.000000,5525000.000000,5525000.000000,0
2013-07-12,5550000.000000,5750000.000000,5475000.000000,5650000.000000,5650000.000000,0
2013-07-15,5575000.000000,5675000.000000,5350000.000000,5400000.000000,5400000.000000,0
2013-07-16,5400000.000000,5775000.000000,5400000.000000,5650000.000000,5650000.000000,0
2013-07-17,5550000.000000,5625000.000000,5300000.000000,5300000.000000,5300000.000000,0
2013-07-18,5275000.000000,5275000.000000,5050000.000000,5125000.000000,5125000.000000,0
2013-07-19,5250000.000000,5350000.000000,4900000.000000,4950000.000000,4950000.000000,0
2013-07-22,4950000.000000,5000000.000000,4700000.000000,4725000.000000,4725000.000000,0
2013-07-23,4650000.000000,4825000.000000,4600000.000000,4675000.000000,4675000.000000,0
2013-07-24,4600000.000000,4850000.000000,4600000.000000,4775000.000000,4775000.000000,0
2013-07-25,4900000.000000,4925000.000000,4575000.000000,4575000.000000,4575000.000000,0
2013-07-26,4700000.000000,4800000.000000,4525000.000000,4550000.000000,4550000.000000,0
2013-07-29,4650000.000000,4700000.000000,4550000.000000,4625000.000000,4625000.000000,0
2013-07-30,4600000.000000,4675000.000000,4475000.000000,4500000.000000,4500000.000000,0
2013-07-31,4500000.000000,4500000.000000,4125000.000000,4300000.000000,4300000.000000,0
2013-08-01,4050000.000000,4075000.000000,3975000.000000,3975000.000000,3975000.000000,0
2013-08-02,4000000.000000,4025000.000000,3725000.000000,3725000.000000,3725000.000000,0
2013-08-05,3775000.000000,3775000.000000,3625000.000000,3625000.000000,3625000.000000,0
2013-08-06,3700000.000000,3925000.000000,3650000.000000,3900000.000000,3900000.000000,0
2013-08-07,4025000.000000,4150000.000000,3900000.000000,3925000.000000,3925000.000000,0
2013-08-08,3775000.000000,4000000.000000,3750000.000000,3800000.000000,3800000.000000,0
2013-08-09,3850000.000000,4000000.000000,3775000.000000,3925000.000000,3925000.000000,0
2013-08-12,4075000.000000,4100000.000000,3850000.000000,3850000.000000,3850000.000000,0
2013-08-13,3825000.000000,4000000.000000,3725000.000000,3775000.000000,3775000.000000,0
2013-08-14,3775000.000000,3900000.000000,3750000.000000,3900000.000000,3900000.000000,0
2013-08-15,4125000.000000,4275000.000000,4100000.000000,4225000.000000,4225000.000000,0
2013-08-16,4250000.000000,4275000.000000,4000000.000000,4125000.000000,4125000.000000,0
2013-08-19,4175000.000000,4375000.000000,4125000.000000,4300000.000000,4300000.000000,0
2013-08-20,4400000.000000,4425000.000000,4050000.000000,4200000.000000,4200000.000000,0
2013-08-21,4350000.000000,4575000.000000,4075000.000000,4375000.000000,4375000.000000,0
2013-08-22,4275000.000000,4300000.000000,4150000.000000,4200000.000000,4200000.000000,0
2013-08-23,4100000.000000,4200000.000000,4025000.000000,4050000.000000,4050000.000000,0
2013-08-26,3975000.000000,4275000.000000,3900000.000000,4275000.000000,4275000.000000,0
2013-08-27,4650000.000000,4950000.000000,4500000.000000,4900000.000000,4900000.000000,0
2013-08-28,4975000.000000,5100000.000000,4750000.000000,4875000.000000,4875000.000000,0
2013-08-29,4975000.000000,5075000.000000,4775000.000000,5025000.000000,5025000.000000,0
2013-08-30,4995000.000000,5367500.000000,4990000.000000,5167500.000000,5167500.000000,0
2013-09-03,4732500.000000,5007500.000000,4690000.000000,4790000.000000,4790000.000000,0
2013-09-04,4815000.000000,4877500.000000,4735000.000000,4792500.000000,4792500.000000,0
2013-09-05,4777500.000000,4812500.000000,4580000.000000,4592500.000000,4592500.000000,0
2013-09-06,4482500.000000,4895000.000000,4440000.000000,4652500.000000,4652500.000000,0
2013-09-09,4577500.000000,4622500.000000,4307500.000000,4317500.000000,4317500.000000,0
2013-09-10,4092500.000000,4125000.000000,4000000.000000,4000000.000000,4000000.000000,0
2013-09-11,4045000.000000,4077500.000000,3735000.000000,3735000.000000,3735000.000000,0
2013-09-12,3737500.000000,3882500.000000,3650000.000000,3872500.000000,3872500.000000,0
2013-09-13,3740000.000000,3897500.000000,3707500.000000,3772500.000000,3772500.000000,0
2013-09-16,3612500.000000,3770000.000000,3597500.000000,3720000.000000,3720000.000000,0
2013-09-17,3695000.000000,3695000.000000,3610000.000000,3627500.000000,3627500.000000,0
2013-09-18,3667500.000000,3767500.000000,3312500.000000,3370000.000000,3370000.000000,0
2013-09-19,3292500.000000,3390000.000000,3265000.000000,3325000.000000,3325000.000000,0
2013-09-20,3340000.000000,3437500.000000,3272500.000000,3417500.000000,3417500.000000,0
2013-09-23,3407500.000000,3620000.000000,3390000.000000,3495000.000000,3495000.000000,0
2013-09-24,3472500.000000,3550000.000000,3367500.000000,3465000.000000,3465000.000000,0
2013-09-25,3462500.000000,3542500.000000,3387500.000000,3450000.000000,3450000.000000,0
2013-09-26,3365000.000000,3442500.000000,3325000.000000,3330000.000000,3330000.000000,0
2013-09-27,3442500.000000,3627500.000000,3420000.000000,3562500.000000,3562500.000000,0
2013-09-30,3880000.000000,3905000.000000,3645000.000000,3802500.000000,3802500.000000,0
2013-10-01,3822500.000000,3837500.000000,3562500.000000,3572500.000000,3572500.000000,0
2013-10-02,3697500.000000,3827500.000000,3622500.000000,3767500.000000,3767500.000000,0
2013-10-03,3815000.000000,4365000.000000,3785000.000000,4045000.000000,4045000.000000,0
2013-10-04,4130000.000000,4230000.000000,3937500.000000,3967500.000000,3967500.000000,0
2013-10-07,4290000.000000,4537500.000000,4195000.000000,4522500.000000,4522500.000000,0
2013-10-08,4535000.000000,5055000.000000,4500000.000000,4942500.000000,4942500.000000,0
2013-10-09,4945000.000000,5205000.000000,4470000.000000,4622500.000000,4622500.000000,0
2013-10-10,4250000.000000,4255000.000000,3732500.000000,3745000.000000,3745000.000000,0
2013-10-11,3760000.000000,3782500.000000,3487500.000000,3577500.000000,3577500.000000,0
2013-10-14,3875000.000000,3990000.000000,3560000.000000,3645000.000000,3645000.000000,0
2013-10-15,3717500.000000,4125000.000000,3577500.000000,4065000.000000,4065000.000000,0
2013-10-16,3727500.000000,3827500.000000,3247500.000000,3250000.000000,3250000.000000,0
2013-10-17,3305000.000000,3317500.000000,2885000.000000,2895000.000000,2895000.000000,0
2013-10-18,2795000.000000,2907500.000000,2705000.000000,2825000.000000,2825000.000000,0
2013-10-21,2697500.000000,2895000.000000,2692500.000000,2827500.000000,2827500.000000,0
2013-10-22,2735000.000000,2892500.000000,2720000.000000,2840000.000000,2840000.000000,0
2013-10-23,2932500.000000,3042500.000000,2875000.000000,2875000.000000,2875000.000000,0
2013-10-24,2845000.000000,2895000.000000,2777500.000000,2805000.000000,2805000.000000,0
2013-10-25,2797500.000000,2875000.000000,2785000.000000,2792500.000000,2792500.000000,0
2013-10-28,2807500.000000,2867500.000000,2797500.000000,2825000.000000,2825000.000000,0
2013-10-29,2805000.000000,2857500.000000,2780000.000000,2792500.000000,2792500.000000,0
2013-10-30,2797500.000000,2932500.000000,2787500.000000,2840000.000000,2840000.000000,0
2013-10-31,2852500.000000,2882500.000000,2750000.000000,2822500.000000,2822500.000000,0
2013-11-01,2780000.000000,2862500.000000,2750000.000000,2792500.000000,2792500.000000,0
2013-11-04,2752500.000000,2785000.000000,2652500.000000,2655000.000000,2655000.000000,0
2013-11-05,2690000.000000,2712500.000000,2622500.000000,2635000.000000,2635000.000000,0
2013-11-06,2575000.000000,2655000.000000,2545000.000000,2550000.000000,2550000.000000,0
2013-11-07,2525000.000000,2732500.000000,2522500.000000,2720000.000000,2720000.000000,0
2013-11-08,2665000.000000,2677500.000000,2507500.000000,2510000.000000,2510000.000000,0
2013-11-11,2515000.000000,2545000.000000,2490000.000000,2492500.000000,2492500.000000,0
2013-11-12,2510000.000000,2530000.000000,2455000.000000,2475000.000000,2475000.000000,0
2013-11-13,2537500.000000,2545000.000000,2450000.000000,2455000.000000,2455000.000000,0
2013-11-14,2460000.000000,2472500.000000,2397500.000000,2402500.000000,2402500.000000,0
2013-11-15,2375000.000000,2392500.000000,2340000.000000,2347500.000000,2347500.000000,0
2013-11-18,2282500.000000,2370000.000000,2237500.000000,2345000.000000,2345000.000000,0
2013-11-19,2325000.000000,2437500.000000,2295000.000000,2387500.000000,2387500.000000,0
2013-11-20,2422500.000000,2432500.000000,2237500.000000,2310000.000000,2310000.000000,0
2013-11-21,2262500.000000,2267500.000000,2130000.000000,2150000.000000,2150000.000000,0
2013-11-22,2135000.000000,2155000.000000,2077500.000000,2080000.000000,2080000.000000,0
2013-11-25,2042500.000000,2120000.000000,2040000.000000,2100000.000000,2100000.000000,0
2013-11-26,2110000.000000,2142500.000000,2060000.000000,2117500.000000,2117500.000000,0
2013-11-27,2095000.000000,2135000.000000,2092500.000000,2117500.000000,2117500.000000,0
2013-11-29,2105000.000000,2180000.000000,2095000.000000,2175000.000000,2175000.000000,0
2013-12-02,2165000.000000,2242500.000000,2152500.000000,2207500.000000,2207500.000000,0
2013-12-03,2275000.000000,2412500.000000,2242500.000000,2295000.000000,2295000.000000,0
2013-12-04,2392500.000000,2442500.000000,2252500.000000,2265000.000000,2265000.000000,0
2013-12-05,2242500.000000,2330000.000000,2230000.000000,2282500.000000,2282500.000000,0
2013-12-06,2197500.000000,2210000.000000,2110000.000000,2127500.000000,2127500.000000,0
2013-12-09,2107500.000000,2137500.000000,2082500.000000,2100000.000000,2100000.000000,0
2013-12-10,2125000.000000,2142500.000000,2095000.000000,2120000.000000,2120000.000000,0
2013-12-11,2105000.000000,2312500.000000,2102500.000000,2297500.000000,2297500.000000,0
2013-12-12,2290000.000000,2397500.000000,2245000.000000,2315000.000000,2315000.000000,0
2013-12-13,2322500.000000,2355000.000000,2280000.000000,2320000.000000,2320000.000000,0
2013-12-16,2272500.000000,2362500.000000,2255000.000000,2320000.000000,2320000.000000,0
2013-12-17,2390000.000000,2430000.000000,2272500.000000,2307500.000000,2307500.000000,0
2013-12-18,2270000.000000,2335000.000000,2000000.000000,2005000.000000,2005000.000000,0
2013-12-19,2037500.000000,2052500.000000,2000000.000000,2030000.000000,2030000.000000,0
2013-12-20,2007500.000000,2052500.000000,1980000.000000,2045000.000000,2045000.000000,0
2013-12-23,2000000.000000,2017500.000000,1907500.000000,1917500.000000,1917500.000000,0
2013-12-24,1875000.000000,1877500.000000,1837500.000000,1837500.000000,1837500.000000,0
2013-12-26,1777500.000000,1787500.000000,1752500.000000,1772500.000000,1772500.000000,0
2013-12-27,1770000.000000,1847500.000000,1765000.000000,1820000.000000,1820000.000000,0
2013-12-30,1845000.000000,1890000.000000,1820000.000000,1865000.000000,1865000.000000,0
2013-12-31,1842500.000000,1920000.000000,1825000.000000,1875000.000000,1875000.000000,0
2014-01-02,1915000.000000,1957500.000000,1900000.000000,1920000.000000,1920000.000000,0
2014-01-03,1887500.000000,1935000.000000,1852500.000000,1895000.000000,1895000.000000,0
2014-01-06,1845000.000000,1890000.000000,1812500.000000,1857500.000000,1857500.000000,0
2014-01-07,1822500.000000,1830000.000000,1775000.000000,1775000.000000,1775000.000000,0
2014-01-08,1787500.000000,1810000.000000,1767500.000000,1790000.000000,1790000.000000,0
2014-01-09,1767500.000000,1815000.000000,1767500.000000,1790000.000000,1790000.000000,0
2014-01-10,1775000.000000,1810000.000000,1705000.000000,1705000.000000,1705000.000000,0
2014-01-13,1732500.000000,1867500.000000,1675000.000000,1827500.000000,1827500.000000,0
2014-01-14,1787500.000000,1790000.000000,1675000.000000,1675000.000000,1675000.000000,0
2014-01-15,1675000.000000,1730000.000000,1662500.000000,1690000.000000,1690000.000000,0
2014-01-16,1707500.000000,1742500.000000,1692500.000000,1710000.000000,1710000.000000,0
2014-01-17,1725000.000000,1730000.000000,1667500.000000,1707500.000000,1707500.000000,0
2014-01-21,1677500.000000,1730000.000000,1670000.000000,1672500.000000,1672500.000000,0
2014-01-22,1650000.000000,1657500.000000,1612500.000000,1627500.000000,1627500.000000,0
2014-01-23,1660000.000000,1777500.000000,1657500.000000,1715000.000000,1715000.000000,0
2014-01-24,1805000.000000,2060000.000000,1795000.000000,2007500.000000,2007500.000000,100
2014-01-27,1985000.000000,2315000.000000,1907500.000000,2042500.000000,2042500.000000,100
2014-01-28,2052500.000000,2067500.000000,1847500.000000,1882500.000000,1882500.000000,0
2014-01-29,2065000.000000,2180000.000000,1947500.000000,2120000.000000,2120000.000000,100
2014-01-30,1992500.000000,2102500.000000,1940000.000000,2052500.000000,2052500.000000,0
2014-01-31,2455000.000000,2457500.000000,2215000.000000,2397500.000000,2397500.000000,100
2014-02-03,2447500.000000,2785000.000000,2380000.000000,2727500.000000,2727500.000000,100
2014-02-04,2637500.000000,2732500.000000,2542500.000000,2615000.000000,2615000.000000,100
2014-02-05,2730000.000000,2950000.000000,2680000.000000,2807500.000000,2807500.000000,100
2014-02-06,2747500.000000,2747500.000000,2267500.000000,2270000.000000,2270000.000000,100
2014-02-07,2155000.000000,2177500.000000,1912500.000000,1982500.000000,1982500.000000,100
2014-02-10,1972500.000000,2020000.000000,1912500.000000,1980000.000000,1980000.000000,0
2014-02-11,1932500.000000,1952500.000000,1812500.000000,1850000.000000,1850000.000000,0
2014-02-12,1795000.000000,1877500.000000,1770000.000000,1777500.000000,1777500.000000,0
2014-02-13,1870000.000000,1892500.000000,1752500.000000,1757500.000000,1757500.000000,0
2014-02-14,1747500.000000,1762500.000000,1670000.000000,1695000.000000,1695000.000000,0
2014-02-18,1680000.000000,1747500.000000,1655000.000000,1665000.000000,1665000.000000,0
2014-02-19,1705000.000000,1885000.000000,1672500.000000,1857500.000000,1857500.000000,100
2014-02-20,1835000.000000,1892500.000000,1727500.000000,1740000.000000,1740000.000000,100
2014-02-21,1702500.000000,1792500.000000,1687500.000000,1767500.000000,1767500.000000,0
2014-02-24,1752500.000000,1770000.000000,1705000.000000,1757500.000000,1757500.000000,0
2014-02-25,1742500.000000,1822500.000000,1722500.000000,1752500.000000,1752500.000000,0
2014-02-26,1740000.000000,1845000.000000,1730000.000000,1787500.000000,1787500.000000,0
2014-02-27,1842500.000000,1867500.000000,1775000.000000,1782500.000000,1782500.000000,0
2014-02-28,1790000.000000,1900000.000000,1732500.000000,1840000.000000,1840000.000000,0
2014-03-03,2050000.000000,2120000.000000,1952500.000000,2040000.000000,2040000.000000,100
2014-03-04,1817500.000000,1832500.000000,1780000.000000,1795000.000000,1795000.000000,0
2014-03-05,1790000.000000,1825000.000000,1762500.000000,1775000.000000,1775000.000000,0
2014-03-06,1770000.000000,1802500.000000,1742500.000000,1765000.000000,1765000.000000,0
2014-03-07,1740000.000000,1857500.000000,1737500.000000,1827500.000000,1827500.000000,0
2014-03-10,1862500.000000,1925000.000000,1805000.000000,1817500.000000,1817500.000000,0
2014-03-11,1817500.000000,1880000.000000,1775000.000000,1855000.000000,1855000.000000,0
2014-03-12,1935000.000000,1960000.000000,1850000.000000,1855000.000000,1855000.000000,0
2014-03-13,1815000.000000,2052500.000000,1805000.000000,2005000.000000,2005000.000000,100
2014-03-14,2087500.000000,2170000.000000,2005000.000000,2097500.000000,2097500.000000,100
2014-03-17,1992500.000000,1992500.000000,1900000.000000,1925000.000000,1925000.000000,0
2014-03-18,1837500.000000,1862500.000000,1780000.000000,1782500.000000,1782500.000000,0
